antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_score
"20724, 20727, 20719",22383,0.0165464895635673,0.0934345351043643,0.0103984819734345,0.6284403669724771,6.725996616460102,1.0,0.0088524684134534,2.4398922388549207,0.8656465602957341,0.104420731707317,0.5901458334613517,0.3698659998956617,3,1,4.395321640385747
"85099B, 21930",22385,0.0309677419354838,0.0500948766603415,0.0128273244781783,0.4142156862745098,8.268623737373737,1.0,0.011275999265471,1.6215953569982453,0.9071533812904292,0.1879866518353726,0.3833233453189505,0.3351381461675579,2,1,4.39335049602132
"20726, 22384","22383, 22382",0.0295256166982922,0.0393168880455407,0.0114611005692599,0.3881748071979434,9.872978928248852,1.0,0.0103002452030576,1.570192145169263,0.9260558164300152,0.1997354497354497,0.3631352678227783,0.3398402993518675,2,2,4.3923999657175905
"22411, 23203",85099B,0.0233017077798861,0.1467172675521821,0.0151802656546489,0.6514657980456027,4.440280335877297,1.0,0.0117615027598846,2.4482037276773845,0.793273624494871,0.0980392156862745,0.5915372610968525,0.377465956446495,2,1,4.3911814384189585
"85099B, 21928",20712,0.0396204933586337,0.0630740037950664,0.0163187855787476,0.4118773946360153,6.53006579341697,1.0,0.0138197624302827,1.5930793811693007,0.88179951808469,0.1889279437609842,0.3722848893656434,0.335300911517767,2,1,4.389078515717522
"21175, 85152",21181,0.0213282732447817,0.0588235294117647,0.010550284629981,0.494661921708185,8.409252669039146,1.0,0.0092956803214644,1.8624689312344656,0.900284890747244,0.1515812431842965,0.4630782918149466,0.3370083802089312,2,1,4.388641023682158
"20727, 23206","20726, 20725",0.0305123339658444,0.039089184060721,0.0116888045540796,0.3830845771144278,9.800270492199198,1.0,0.0104961023155666,1.5576054355144762,0.9262232326508536,0.2018348623853211,0.35798888653101,0.34105685166401,2,2,4.388365855598558
"20726, 22662",20727,0.0212523719165085,0.0920683111954459,0.0122201138519924,0.5750000000000001,6.245362737015665,1.0,0.0102634438607419,2.136309856010716,0.8581182460340206,0.1208708708708708,0.5319031098478516,0.3538643858202803,2,1,4.388345012366032
"85099B, 23199",22411,0.0404554079696394,0.0852371916508538,0.0182922201138519,0.4521575984990618,5.304698450779288,1.0,0.0148439147514303,1.6697554001715575,0.8457010518189714,0.1703180212014134,0.4011098871743395,0.3333806692406262,2,1,4.387498221298798
"22178, DOT",22457,0.0172296015180265,0.0844781783681214,0.0103225806451612,0.5991189427312775,7.091996469438079,1.0,0.0088670552949097,2.2837742144004003,0.874055611586618,0.1129568106312292,0.5621283427694065,0.3606556079334734,2,1,4.386012311353453
"20727, 20728","20726, 22382",0.038785578747628,0.0355218216318785,0.0132827324478178,0.3424657534246575,9.640996370448423,1.0,0.0119049980376554,1.4668105629348511,0.9324415666456096,0.2176616915422885,0.3182487055457513,0.3581986886781407,2,2,4.385574497227703
21993,"21731, DOT",0.0314231499051233,0.0237571157495256,0.0100948766603415,0.321256038647343,13.522518559676495,1.0,0.0093483532508308,1.43830802163593,0.9560927237771568,0.2239057239057239,0.3047386338966524,0.373088083221435,1,2,4.38540697599421
"85099B, 21931, 22386",22385,0.0312713472485768,0.0500948766603415,0.0129032258064516,0.4126213592233009,8.236797587525743,1.0,0.0113366915230314,1.6171938463468567,0.9069553073913104,0.188470066518847,0.3816449386949253,0.3350985583995293,3,1,4.385391762854289
"22383, 22355",23206,0.0251992409867172,0.0744592030360531,0.0127514231499051,0.5060240963855421,6.795991304668213,1.0,0.0108751077489207,1.873655759707502,0.8749012802972158,0.1467248908296943,0.4662840306609412,0.3386389595077558,2,1,4.385131994763615
"21935, 22411, DOT",85099B,0.0135104364326375,0.1467172675521821,0.010550284629981,0.7808988764044944,5.322474235193591,1.0,0.0085680703131469,3.894469907069528,0.8232397847206577,0.0704868154158215,0.7432256446032035,0.4264039131117143,3,1,4.385029729363799
"23202, 23200",23201,0.0229222011385199,0.0640607210626185,0.0113851992409867,0.4966887417218543,7.753405417281316,1.0,0.0099167865077107,1.859563567362429,0.8914586084569771,0.1506024096385542,0.4622394106062306,0.3372069301026333,2,1,4.384473450590732
"85099B, 21928","85099C, 22386",0.0396204933586337,0.0301328273244781,0.0127514231499051,0.3218390804597701,10.680679811227888,1.0,0.0115575456650187,1.430143119030007,0.9437654537038084,0.2237017310252996,0.3007692819735069,0.3725064419931092,2,2,4.383250917753136
"23201, 23199",23202,0.0283111954459203,0.0622390891840607,0.0129791271347248,0.4584450402144772,7.365870005885045,1.0,0.0112170641164588,1.731608018486858,0.8894192336540983,0.1673189823874755,0.4225020967078702,0.3334908127901654,2,1,4.382852096028074
"23209, 22382, 23206",20725,0.0149525616698292,0.1147628083491461,0.0103984819734345,0.6954314720812184,6.059728600972257,1.0,0.0086824840041911,2.906528779253638,0.8476506564168671,0.0871501272264631,0.6559469814516036,0.3930199688448419,3,1,4.38205130512326
"22382, 20725, 20728",22662,0.0218595825426944,0.050246679316888,0.0101707779886148,0.4652777777777778,9.259871181604565,1.0,0.0090724065545909,1.7761620542645211,0.911941804132129,0.1642156862745097,0.4369883099354449,0.3338473481033904,3,1,4.381990484316138
22371,21935,0.0274762808349146,0.0394686907020872,0.0109297912713472,0.3977900552486187,10.07862303442414,1.0,0.0098453384414303,1.5950107062653414,0.9262294371168172,0.1951219512195121,0.3730449607191269,0.3373565660858478,1,1,4.3819456999762645
"23209, 20727, 20725",22383,0.0173055028462998,0.0934345351043643,0.0107020872865275,0.6184210526315789,6.618763093762024,1.0,0.0090851556733362,2.375826735588562,0.8638639691442528,0.1069802731411229,0.5790938855007579,0.3664810380948308,3,1,4.380559574788862
"21931, 20712",85099C,0.0337760910815939,0.0658823529411764,0.0148766603415559,0.4404494382022472,6.685393258426966,1.0,0.012651411987945,1.6694070399244036,0.880148131522837,0.1754700089525514,0.4009849149520278,0.3331279449075752,2,1,4.380548236415223
"22411, 21928","85099C, 22386",0.0298292220113852,0.0301328273244781,0.010550284629981,0.3536895674300254,11.737682747835226,1.0,0.0096514458338884,1.5006212553601574,0.942931212845402,0.2135176651305683,0.3336093325160889,0.3519077560072041,2,2,4.379946374087786
23206,20728,0.0744592030360531,0.0840227703984819,0.0273244781783681,0.3669724770642201,4.367536030100362,1.0,0.0210682096576158,1.4469785221241374,0.8330674922092831,0.2083333333333333,0.308904738591407,0.3460878645483702,1,1,4.379473135695918
"23209, 20725","22383, 23206",0.0344592030360531,0.0331688804554079,0.0119924098671726,0.3480176211453744,10.492293269085373,1.0,0.0108494366810811,1.482909892815016,0.936979518567424,0.2155525238744884,0.3256501930122709,0.3547868426093004,2,2,4.379031993403699
"85099B, 23201",23202,0.0311195445920303,0.0622390891840607,0.0138140417457305,0.4439024390243902,7.132212968471148,1.0,0.0118771896344998,1.6863244448883117,0.8874067569719744,0.1736641221374046,0.406994304665831,0.3329268292682927,2,1,4.373534916788771
"DOT, 22457",22960,0.0218595825426944,0.0809867172675521,0.0119165085388994,0.545138888888889,6.731213553056337,1.0,0.0101461727079275,2.02042614829729,0.8704664108747323,0.1310517529215359,0.5050549108945418,0.3461402035822139,2,1,4.372698789513104
22379,21931,0.0532827324478178,0.0859203036053131,0.0220113851992409,0.4131054131054131,4.808006906063443,1.0,0.0174333166504038,1.5574853079346362,0.8365893778838153,0.1878238341968911,0.3579393687340212,0.334644579344226,1,1,4.371931437961843
"21930, 21931","22411, 22386",0.0271726755218216,0.0348387096774193,0.0103984819734345,0.38268156424581,10.984378232981586,1.0,0.009451821019771,1.5634739454094295,0.9343504207744164,0.2014705882352941,0.3603986795327577,0.3405782548897895,2,2,4.371021700885811
23204,"22356, 20719",0.042504743833017,0.0296774193548387,0.0132827324478178,0.3125,10.529891304347826,1.0,0.0120213013405153,1.4113782991202346,0.9452080856123662,0.2255154639175258,0.2914727393617021,0.3800351662404092,1,2,4.37080402813298
20712,85099C,0.0630740037950664,0.0658823529411764,0.0225426944971537,0.3574007220216606,5.4248323878287765,1.0,0.018387230717714,1.453654990085922,0.8705730342963007,0.2118402282453637,0.31207885858742,0.349783310319586,1,1,4.370665553246138
"22196, DOT",22961,0.0171537001897533,0.0818216318785578,0.0101707779886148,0.5929203539823008,7.246498760405207,1.0,0.0087672342463336,2.255525121689629,0.8770469223117557,0.1145299145299145,0.5566442641743253,0.3586123105718554,2,1,4.369973022848848
"22383, 23208",20728,0.0220872865275142,0.0840227703984819,0.0121442125237191,0.5498281786941581,6.543799687710508,1.0,0.0102883775190923,2.0347280443819984,0.8663182047500776,0.1292407108239095,0.5085338294908462,0.3471814786876391,2,1,4.369445724822163
"21931, 21929","20712, 22386",0.0273244781783681,0.032258064516129,0.0101707779886148,0.3722222222222222,11.538888888888888,1.0,0.0092893432086674,1.5415358264344847,0.9389940659558236,0.205837173579109,0.3512962962962962,0.3437581699346405,2,2,4.368380537400144
"22385, 20712",22411,0.0219354838709677,0.0852371916508538,0.0121442125237191,0.5536332179930796,6.495207165680164,1.0,0.0102744934810552,2.0493523380845216,0.8650148416886543,0.1277955271565495,0.5120409597625974,0.3480543650072255,2,1,4.36701321553512
"20723, 20728",22382,0.0200379506641366,0.0841745730550284,0.0113851992409867,0.5681818181818181,6.750040986966145,1.0,0.0096985132989352,2.1208588834515125,0.8692711641236154,0.1226492232215862,0.5284929102059882,0.3517194032297729,2,1,4.366509177354321
"21931, 20718",85099B,0.0147248576850094,0.1467172675521821,0.0111574952561669,0.7577319587628867,5.164572455613571,1.0,0.0089971043715276,3.5220606403165258,0.8184243114085632,0.0742424242424242,0.7160753030333599,0.4168897765878582,2,1,4.366331352074681
22668,DOT,0.0239089184060721,0.0512333965844402,0.010853889943074,0.4539682539682539,8.860787771898883,1.0,0.0096289548444706,1.737566744627333,0.9088733972093228,0.1688311688311688,0.4244825396825397,0.3329100529100529,1,1,4.365994979610497
"21929, 21928","22411, 22386",0.0289943074003795,0.0348387096774193,0.010853889943074,0.3743455497382199,10.745103742485943,1.0,0.0098437656852543,1.5426427318126603,0.9340154881466536,0.2048710601719198,0.351761766105776,0.3429461953484128,2,2,4.365848901320225
20713,"85099B, 21931",0.047134724857685,0.0534345351043643,0.0173055028462998,0.3671497584541063,6.871019982433026,1.0,0.0147868807362572,1.495717948346539,0.8967282392695136,0.2078395624430264,0.3314247508325596,0.3455066974088713,1,2,4.365647654872606
"22662, 22382",20727,0.028842504743833,0.0920683111954459,0.0149525616698292,0.5184210526315789,5.63083047685165,1.0,0.0122970809674178,1.8853226324903307,0.8468310313157701,0.1411174785100286,0.4695868055861104,0.3404141536859461,2,1,4.364863676742941
"22961, DOT",22197,0.0223149905123339,0.0988994307400379,0.0129032258064516,0.5782312925170068,5.846659461942874,1.0,0.0106962859478124,2.1364803819550717,0.8478826543426935,0.1191310441485634,0.5319404716064323,0.3543497214695548,2,1,4.362221235594854
"22356, 20728",22384,0.0190512333965844,0.079089184060721,0.0107779886148007,0.5657370517928287,7.153153222044644,1.0,0.0092712421101145,2.120629493584945,0.8769076856683274,0.1233709817549956,0.5284419069785311,0.3510067216737656,2,1,4.361640544291371
23319,22086,0.0289943074003795,0.0805313092979127,0.0143453510436432,0.4947643979057591,6.143752066360393,1.0,0.0120104015065045,1.819881035482888,0.862232859653324,0.1507177033492822,0.4505135333010052,0.3364491169547646,1,1,4.360570403696883
"22379, DOT","21931, 22386",0.0255787476280834,0.0385578747628083,0.0103225806451612,0.4035608308605341,10.46636603658964,1.0,0.0093363184975281,1.6119701303728038,0.9281979967559544,0.1918194640338505,0.3796411104908452,0.3356386831468024,2,2,4.360067482649345
"21931, 21935",85099B,0.017685009487666,0.1467172675521821,0.0125996204933586,0.7124463519313305,4.855913443711992,1.0,0.0100049242246938,2.9673862188110687,0.8083614010981338,0.0829999999999999,0.6630030854559046,0.399161613627331,2,1,4.358936757740463
20712,21930,0.0630740037950664,0.0513092979127134,0.0207210626185958,0.3285198555956678,6.402735351291307,1.0,0.0174847797673271,1.4128350778396688,0.9006226275344875,0.2212317666126418,0.2922033040621588,0.3661830047209108,1,1,4.358521549870317
"85099C, 22411","21928, 22386",0.0308918406072106,0.028235294117647,0.010550284629981,0.3415233415233415,12.095618345618345,1.0,0.0096780444246009,1.4757769973661106,0.9465666188853428,0.2171874999999999,0.3223908478145766,0.357589627750918,2,2,4.358255053745254
"20726, 23209",22383,0.0221631878557874,0.0934345351043643,0.0125996204933586,0.5684931506849316,6.084400698841571,1.0,0.0105288133396224,2.1009294900756004,0.8545856171717843,0.1223286661753868,0.5240201992861665,0.351671433181621,2,1,4.358133286300795
"21930, 21931",21929,0.0271726755218216,0.0621631878557874,0.0125996204933586,0.4636871508379888,7.45919195639866,1.0,0.0109104803603512,1.748674889310563,0.8901242795947778,0.1641938674579624,0.4281384114835305,0.3331866767620958,2,1,4.357870385772125
85099F,"85099B, 22386",0.0579127134724857,0.0608728652751423,0.0207210626185958,0.3577981651376147,5.87779404699261,1.0,0.0171957498136672,1.46235510978585,0.8808824380045778,0.2113003095975232,0.3161715691980986,0.3490985838156901,1,2,4.357771928230089
"85099B, 21931, 22386",21930,0.0312713472485768,0.0513092979127134,0.0129791271347248,0.4150485436893203,8.089148761992302,1.0,0.0113746162626157,1.62182808821561,0.9046677782497196,0.1864776444929116,0.3834118379955832,0.3340035617854886,3,1,4.357598403666399
21993,84032A,0.0314231499051233,0.0233776091081593,0.0100189753320683,0.3188405797101449,13.63871635610766,1.0,0.0092843772166392,1.4337647866284466,0.9567432019434212,0.223728813559322,0.3025355279149109,0.3737060041407867,1,1,4.356827797281477
"22384, 20727","22382, 20728",0.0403795066413662,0.0359013282732447,0.013662239089184,0.3383458646616541,9.424327202784974,1.0,0.0122125611657407,1.4571036743143009,0.9315053564994245,0.2181818181818181,0.3137070356571637,0.3594477737684591,2,2,4.356453772527598
"21931, 22386","85099C, 22411",0.0385578747628083,0.0308918406072106,0.0125996204933586,0.326771653543307,10.57792760548666,1.0,0.0114084967720331,1.439493991144845,0.9417764212292448,0.2216288384512683,0.3053114454443194,0.3673170307028575,2,2,4.355143108320601
"85099B, 21935",21731,0.0213282732447817,0.0605692599620493,0.0106261859582542,0.498220640569395,8.225635262533558,1.0,0.0093343482315494,1.87219885071393,0.8975725143477586,0.1490947816826411,0.4658687031996267,0.3368296185303115,2,1,4.354803626129415
"22698, DOT",21931,0.0163946869070208,0.0859203036053131,0.0100189753320683,0.611111111111111,7.112534354142127,1.0,0.008610338855503,2.350490647872052,0.8737276304989864,0.1085526315789473,0.5745569118067664,0.3638594424813506,2,1,4.354796492605674
"23201, 22386",21931,0.0202656546489563,0.0859203036053131,0.0115370018975332,0.5692883895131086,6.62577255462474,1.0,0.0097957706973344,2.12225459945549,0.8666371731932869,0.1218925421010425,0.5288030002354235,0.3517820039438334,2,1,4.351728719614237
"22383, 22384","20726, 20728",0.0346869070208728,0.0329411764705882,0.0119924098671726,0.3457330415754923,10.49546733354173,1.0,0.0108497823417792,1.4780798740901042,0.9372303980603588,0.2155525238744884,0.3234465758384044,0.3548941705573314,2,2,4.351601634528197
"22952, 22909",22086,0.0201138519924098,0.0805313092979127,0.0112333965844402,0.5584905660377358,6.935073711166041,1.0,0.009613601748467,2.0825572909064367,0.8733723072414009,0.1256366723259762,0.5198211331968936,0.3489908061102911,2,1,4.3508891072823905
"22197, DOT",82580,0.0239848197343453,0.045920303605313,0.0104743833017077,0.4367088607594937,9.51014750496914,1.0,0.0093729930975879,1.6937594610152873,0.9168393872897908,0.1762452107279693,0.4095973938350302,0.3324040171566064,2,1,4.350184927452525
"85099B, 23201",22386,0.0311195445920303,0.086831119544592,0.0154079696394686,0.4951219512195122,5.702125618284154,1.0,0.0127058247428248,1.8086919854430787,0.8511130535118541,0.1502590673575129,0.447114263761705,0.3362847518335323,2,1,4.350051272344524
"23199, 23203","23202, 23201",0.0314990512333965,0.0233017077798861,0.0100189753320683,0.3180722891566265,13.650170715435031,1.0,0.009284993644884,1.432260746541863,0.956881708938919,0.223728813559322,0.3018031092352,0.3740198579333621,2,2,4.349979644648997
"20723, 22382",20726,0.017685009487666,0.0739278937381404,0.0100189753320683,0.5665236051502146,7.663191476236219,1.0,0.0087115598299061,2.1363841659308247,0.8851601316830803,0.1227906976744186,0.531919391677246,0.3510236095566268,2,1,4.349616772627953
"21930, 21931, 85099C",85099B,0.0131309297912713,0.1467172675521821,0.0103225806451612,0.7861271676300579,5.3581093810274245,1.0,0.0083960465057664,3.989673316580338,0.8241893781047259,0.0690355329949238,0.7493529117173112,0.4282420628631406,3,1,4.348031330641646
